leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact_1,interesting_fact_2,interesting_fact_3,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Fleshmarket Close -> Tron Kirk Market","6","The Mitre Bar","pub","131-133 High St, Edinburgh EH1 1SG, UK","","","","The name above the door is a clue to something buried underneath your feet: in 1615, this spot was home to a grand tenement belonging to John Spottiswood, then Bishop of St Andrews, and the pub's mitre, a bishop's ceremonial headdress, nods directly to him. That original building burned down in 1814, and the tavern that replaced it kept the bishop's memory alive in name only, or so the story goes: locals still claim his throne lies buried somewhere beneath the current bar, and that his ghost hasn't quite left the building either. Whether or not you believe the haunting, the Mitre's dim lighting, packed bookshelves and old prints of the city make it easy to imagine a 17th-century bishop feeling right at home.","The pub takes its name and symbol, a bishop's mitre, from John Spottiswood, Bishop of St Andrews, whose tenement stood on this site in 1615 before burning down in 1814 - local legend holds that his throne is buried beneath the current bar, and that his ghost still walks the pub.","","","https://www.scotlandspubsandbars.co.uk/location/the-mitre-bar/","","55.9503702","-3.1868625","","6-13.jpg","","","","","","","","",""
"Fleshmarket Close -> Tron Kirk Market","6","Bailie Fyfe's Close","close","Bailie Fyfe's Cl, Edinburgh, UK","","","","The mouth of Bailie Fyfe's Close, looking east along the High Street, sits at the western edge of one of Edinburgh's deadliest nights. On 24 November 1861, an ancient seven-storey tenement between here and neighbouring Paisley Close suddenly gave way in the night, its decayed timbers unable to bear the weight of up to a hundred residents; 35 people died in the rubble. As rescuers worked through the wreckage, a boy's voice rang out from beneath the debris: 'Heave awa', lads, I'm no' deid yet!' He survived, and his defiant cry was carved into the replacement building next door at Paisley Close, above a sculpted likeness of his face, that close now nicknamed the 'Heave Awa' Hoose'. The close itself is named after Gilbert Fyfe, a merchant and city 'bailie' who lived here in the 1680s; later residents included the young Francis Jeffrey, future founder of the Edinburgh Review.","On 24 November 1861, a seven-storey tenement standing between this close and neighbouring Paisley Close collapsed in the night, killing 35 people - a boy trapped in the rubble was heard shouting 'Heave awa', lads, I'm no' deid yet!', and he survived, his cry later carved onto the replacement building at Paisley Close next door, nicknamed the 'Heave Awa' Hoose'.","","","https://www.edinburghexpert.com/blog/im-no-dead-yet-disaster-on-edinburghs-royal-mile","","55.95036765683078","-3.186176414880453","","6-14.jpg","","","","","","","","",""
"Fleshmarket Close -> Tron Kirk Market","6","The Nutcracker Christmas Shop","shop","52 High St, Edinburgh EH1 1TB, UK","","","","Push open the door and you're hit immediately by pine and spice: this small, family-run shop keeps Christmas running all year on a street that has, in various forms, sold goods to passing trade for hundreds of years. Inside, hand-carved German nutcrackers stand shoulder to shoulder with baubles and room fragrances sourced from around the world, continuing a long Royal Mile tradition of tightly packed specialist shops squeezed into narrow tenement frontages, each one making the most of just a few feet of street-level space. It's a reminder that behind the grand history of closes and clubs and kirks that line this street, ordinary retail, someone trying to sell you something useful, or at least sparkly, has been happening here for just as long.","The shop is part of Nutcracker Christmas Co., a small family-run business with sister shops in York and St Andrews.","","","","","55.9503124","-3.1858818","","6-15.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Fleshmarket Close -> Tron Kirk Market","6","Netherbow Wellhead","monument","Royal Mile, Edinburgh EH1 1SR, UK","","","","Brass markers are set into the pavement around this monument: they trace the exact footprint of the Netherbow Port, the great fortified gateway that once stood here and formed the true edge of medieval Edinburgh. Anyone passing through it had to pay a toll, even residents, and the poor who couldn't afford it were effectively trapped on one side or the other, which is how this spot earned its enduring nickname, 'World's End': to those who could never afford to leave, the gate really did mark where their known world stopped. The gate itself, rebuilt in 1571, was demolished in 1764 as the city outgrew its walls, but the wellhead beside it survived: designed by Sir William Bruce and built around 1685 by master mason Robert Mylne, it once fed drinking water piped in from burns south of the town to six wells along the High Street.","The Netherbow Port toll gate once stood here, marking the true edge of medieval Edinburgh; the poor who couldn't afford its toll were effectively trapped on one side, giving the area its nickname 'World's End' - the gate was demolished in 1764, but the surviving wellhead beside it was designed by Sir William Bruce and built around 1685 by master mason Robert Mylne, supplying piped drinking water to the High Street.","","","https://curiousedinburgh.org/2025/05/30/netherbow-wellhead/","","55.950476053412","-3.185245641661514","","6-18.jpg","","","","","","","","",""
"Fleshmarket Close -> Tron Kirk Market","6","The Albanach","pub","197 High St, Edinburgh EH1 1PE, UK","","","","The name above the door is the giveaway: 'Albanach' is simply Gaelic for 'Scotsman' or 'Scottish person', a bold, no-nonsense title for a pub sitting on the Royal Mile a short walk from the old Netherbow gate, historically the boundary where medieval Edinburgh itself ended. Inside, the pub backs onto the top of Fleshmarket Close, and its rear windows look straight down that steep lane toward Market Street below, a genuine slice of Old Town topography you can take in with a pint in hand. True to its name, the bar stocks over 220 Scottish malt whiskies, making the case for its Gaelic title one dram at a time.","'Albanach' is Gaelic for 'Scotsman' or 'Scottish person' - the pub's rear restaurant windows look directly down Fleshmarket Close toward Market Street below, and true to its name, it stocks more than 220 Scottish malt whiskies.","","","","","55.95013439301677","-3.188435880573457","","6-19.jpg","","","","","","","","",""
"Fleshmarket Close -> Tron Kirk Market","6","The Advocate","pub","7 Hunter Square, Edinburgh EH1 1QW, UK","","","","You're standing in Hunter Square, a rare piece of planned geometry dropped into Edinburgh's tangled Old Town, laid out in the 1780s as part of the fiercely contested South Bridge Improvement Scheme, a project so unpopular it was delayed a decade before finally flattening entire wynds of housing to build South Bridge and the streets around it. This particular pub has worn several names over the years, most memorably 'Fiscal & Firkin' before rebranding as the Advocate, a nod to the square's proximity to the courts and to St Giles' Cathedral just around the corner, where the city's lawyers still put in a full day's work before some of them wander over here for an evening pint.","Hunter Square was laid out in the 1780s as part of the controversial South Bridge Improvement Scheme, which demolished entire wynds of older housing - the pub itself was previously known as the 'Fiscal & Firkin' before its rebrand to The Advocate, a nod to its proximity to the law courts around St Giles' Cathedral.","","","https://en.wikipedia.org/wiki/South_Bridge,_Edinburgh","","55.9495234","-3.187953","","6-20.jpg","","","","","","","","",""
"Fleshmarket Close -> Tron Kirk Market","6","Malt Shovel Inn","pub","11-15 Cockburn St, Edinburgh EH1 1BP, UK","","","","Head down to the foot of Cockburn Street and you're standing in a pub that predates the street around it: the Malt Shovel was already trading here in 1800, more than half a century before Cockburn Street itself was carved through the Old Town in the 1850s to link up with Waverley Station. Behind the bar, a wooden gantry in ornate Robert Adam-style baroque, lined with mirrors, backs a serious whisky collection: more than fifty single malts, alongside real ales and the kind of framed old photographs of Edinburgh that turn up in every pub on this stretch of street. Sitting right on the border between the Old and New Towns, a few paces from the station, it's been catching travellers passing between the two halves of the city for longer than the street itself has existed.","The pub was already established in 1800, predating Cockburn Street itself, which wasn't built until the 1850s - it stocks over 50 single malt whiskies behind a wooden gantry in ornate Robert Adam-style baroque design.","","","","","55.950630490907116","-3.1907151920840904","","6-21.jpg","","","","","","","","",""
"Fleshmarket Close -> Tron Kirk Market","6","The Piper's Rest","pub","3 Hunter Square, Edinburgh EH1 1QW, UK","","","","Tucked just behind the Tron, in the same planned square as several other pubs carved out of the 1780s South Bridge development, the Piper's Rest leans hard into a kind of Scottishness other Hunter Square bars only gesture at: dark wood, low light, malt whisky and gin lined up behind the bar, and live traditional music seven nights a week mixing old tunes with newer covers. It's a reminder that Hunter Square itself, despite feeling like an ancient huddle of Old Town buildings, is a relatively late arrival on the Royal Mile's timeline, laid out after 1786 once the controversial South Bridge scheme had finished clearing away the wynds that stood here before.","The pub features live traditional Scottish music seven nights a week.","","","https://en.wikipedia.org/wiki/South_Bridge,_Edinburgh","","55.9497447","-3.1881241","","6-22.jpg","","","","","","","","",""
"Fleshmarket Close -> Tron Kirk Market","6","Royal Mile","history","Royal Mile, Edinburgh","","","","You won't find 'Royal Mile' on a single street sign - it's a Victorian nickname, coined in the late 19th century, for a chain of streets that has no official name of its own. Walking downhill from the Castle to Holyroodhouse, the same road changes its name four times: Castlehill, then Lawnmarket, then High Street - the stretch you're on now - then Canongate. The name comes from the royal processional route once ridden between the two, and the distance really does work out to almost exactly one mile.","Branching off both sides of this street are more than 250 closes - narrow medieval alleyways, most named after a memorable resident or trade rather than assigned a number, since the tightly packed Old Town never had room for conventional street addressing. Many still carry names centuries old, even where the building behind them has been rebuilt many times over.","The Old Town's severe overcrowding here - whole extended families packed into single rooms up tenements that were the tallest in Europe at the time - had a hidden cost: the Great Fire of 1824 tore through this district for five days, killed at least ten people, and destroyed so much that swathes of what you're walking past now date only from the Victorian rebuild that followed.","In 1561, a nineteen-year-old Mary, Queen of Scots rode up this exact street for the first time after eighteen years in France, to a coronation-scale welcome - the start of a reign that would end, seven years later, in her forced abdication.","https://en.wikipedia.org/wiki/Royal_Mile","","55.9503","-3.1890","","6-26.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Adam Smith Statue","statue","192 Royal Mile, Edinburgh EH1 1RF","","","","Ten feet of bronze, wrapped in a toga-like gown,, gazing down the High Street with a rolled scroll in hand. This is Adam Smith, the economist who lived a few closes from here and worked as a customs commissioner just down the road, writing much of 'The Wealth of Nations' between Old Town coffeehouses. Smith is usually cast as capitalism's patron saint, so it's easy to miss that he was also fiercely quoted by 18th and 19th-century abolitionists as an opponent of slavery. When Edinburgh Council reviewed its public statues for links to slavery and empire after 2020, this one was examined and cleared - the man behind 'the invisible hand' turns out to have been one of his era's clearer voices against human bondage.","Despite his reputation as capitalism's figurehead, Smith was frequently cited in anti-slavery literature and was reviewed - and cleared - by Edinburgh's 2020 Slavery and Colonialism Legacy Review Group; he is buried a short walk from here in Canongate Kirkyard, near his old home at Panmure House.","","","https://www.adamsmith.org/the-adam-smith-statue","","55.9498383","-3.1899599","","7-1.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Mercat Cross","monument","High St, Edinburgh EH1 1RF","","","","A unicorn balances on its column above the spot where Edinburgh once did its shouting. The Mercat Cross - first recorded in a charter of 1365 - was the city's marketplace, its news-stand, and its stage for royal proclamations: elections, coronations and the deaths of monarchs were all bellowed from this platform. It had a darker use too. The square around it doubled as an execution site, where high-status prisoners met 'the Maiden', Edinburgh's own guillotine. The current cross is a rebuild dating largely from 1617, its octagonal base a gift from Prime Minister William Gladstone in 1885. Official proclamations - a new monarch's accession, for instance - are still read here today, an unbroken link to a 660-year-old tradition of turning stone into news.","First recorded in a charter of 1365, the present cross was rebuilt in 1617 and given its octagonal base in 1885, paid for by Prime Minister William Gladstone - the square beside it also doubled as an execution site for high-status prisoners, killed on a guillotine nicknamed 'the Maiden'.","","","https://en.wikipedia.org/wiki/Mercat_Cross,_Edinburgh","","55.9496629","-3.1901921","","7-2.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Edinburgh City Chambers","building","253 High St, Edinburgh EH1 1YJ","","","","Walk into the courtyard behind that grand colonnaded facade and you're standing on top of a buried street. Edinburgh City Chambers began life in 1760 as the Royal Exchange, built by Lord Provost George Drummond to drag the city's merchants off the crowded High Street and into a purpose-built trading hall. But the site had a problem: an entire close, Mary King's Close, ran underneath it. Rather than clear it fully, the builders lopped off the tops of the buildings and built straight over them, sealing families' homes and workshops below street level. The last resident wasn't evicted until 1902, during a further extension. What was buried in a fit of civic improvement is now one of Edinburgh's strangest visitor attractions, reached by a stair a few steps from where you're standing.","Built in 1760 as the Royal Exchange, designed by John Adam, to move merchants off the crowded High Street and into an indoor trading hall - it was constructed directly over sealed-off closes, including Mary King's Close, whose last resident was only removed in 1902.","","","https://en.wikipedia.org/wiki/Edinburgh_City_Chambers","","55.950244","-3.1902986","","7-3.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Real Mary King's Close","history","2 Warriston's Cl, Edinburgh EH1 1PG","","","","Peer down this close and you're looking at a street Edinburgh tried to forget. In 1645, plague tore through the Old Town, killing more than half the population in places, and Mary King's Close - narrow, cramped and packed with tenement dwellers - was hit hardest. Legend holds that around 300 infected residents were bricked in and left to die, though historians now think the truth is messier: the close was simply abandoned as families fled or perished, its rooms left standing as they were. When the Royal Exchange was built over the site in the 1750s, builders truncated the buildings rather than demolish them, burying entire houses intact. Named for a 17th-century fabric merchant, the close stayed hidden underground for centuries until it reopened in 2003 as one of the only places in the world where you can walk through a genuine 17th-century street.","The close is named after Mary King, a merchant burgess who lived there in the 1630s - buried beneath the Royal Exchange (now City Chambers) since the 1750s, it reopened to visitors as The Real Mary King's Close in 2003.","","","https://en.wikipedia.org/wiki/Mary_King%27s_Close","","55.949921","-3.1905063","","7-4.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Parliament House","building","11 Parliament Sqr, Edinburgh EH1 1RQ","","","","This is the room where Scotland argued with itself. Parliament House was built in 1640, funded by subscriptions from Edinburgh's own citizens, and is thought to be the world's first building constructed purely to house a parliament. Scotland's parliament sat here until the 1707 Act of Union dissolved it, and the hall was later absorbed into what is now the Supreme Courts of Scotland - so lawyers, not politicians, pace its length today. There's a very Edinburgh postscript: in 2006, ahead of a 58 million pound refurbishment, the Scottish Government asked the city council who actually owned the building. The council admitted it didn't know. Ownership was untangled only after government lawyers dug through the archives, more than 350 years after the first stone was laid.","Completed in 1640 and thought to be the world's first purpose-built parliament building; Scotland's parliament sat here until the 1707 Act of Union.","","","https://en.wikipedia.org/wiki/Parliament_House,_Edinburgh","","55.9490248","-3.1907781","","7-5.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","St Giles' Cathedral","building","High St, Edinburgh EH1 1RE","","","","The spire shaped like a crown is 15th-century propaganda in stone - a deliberate echo of the Crown of Scotland kept up at the Castle. St Giles' has stood on this site since 1124, though most of what you see dates from the 14th to 16th centuries. It has been battled over as much as prayed in: in 1385 an English army was sent north specifically to burn it down, and scorch marks from that attack reportedly stayed visible on the pillars into the 19th century. Its most famous moment of violence came from one furious woman: in 1637, when a new prayer book was forced on the congregation, a local trader named Jenny Geddes allegedly hurled her stool at the preacher's head, sparking a riot that helped ignite the Covenanting wars. And despite the name everyone uses, it hasn't technically been a cathedral since the 17th century - officially, it's the High Kirk of Edinburgh.","The crown-shaped spire, dating from the 15th century, is modelled on the Crown of Scotland, still on display at Edinburgh Castle - and despite its name, the building has not officially been a cathedral since the 17th century, its formal title being the High Kirk of Edinburgh.","","","https://en.wikipedia.org/wiki/St_Giles%27_Cathedral","","55.9494837","-3.1908918","","7-6.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Signet Library","building","Parliament Sqr, Edinburgh EH1 1RF","","","","Inside is a room a king once called the finest drawing room in Europe. The Signet Library, home to the Society of Writers to the Signet - Scotland's oldest legal society, founded in 1594 - was completed in 1822 with a lower library of pale columns and gilded galleries, and an upper library of fluted Corinthian columns beneath a coffered dome. When George IV visited Edinburgh that same year, the first royal visit to Scotland in nearly two centuries, he used the Upper Library as a reception room before a banquet held in his honour in the neighbouring Parliament Hall. Two centuries of Scottish legal paperwork - deeds, wills, the machinery behind land ownership across the country - have passed through the hands of the Writers to the Signet who still work here today.","George IV called the library 'the finest drawing room in Europe' after visiting in 1822 during his famous state visit to Edinburgh - it's home to the Society of Writers to the Signet, founded in 1594 and Scotland's oldest legal society.","","","https://en.wikipedia.org/wiki/Society_of_Writers_to_His_Majesty%27s_Signet","","55.9491736","-3.1912569","","7-7.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Heart of Midlothian Mosaic","monument","197 High St, Edinburgh EH1 1RE","","","","The heart-shaped mosaic under your feet marks one of Edinburgh's grimmer addresses. For over 400 years this spot held the Old Tolbooth: a prison, courthouse and site of public executions that loomed over the High Street until it was demolished in 1817. Locals still spit on the heart today, a habit that supposedly began as an act of contempt for the prison rather than a wish for good luck, though most visitors now do it hoping for the opposite. Walter Scott's 1818 novel 'The Heart of Midlothian', named for the same site, was popular enough that Edinburgh's own football club later borrowed the title too - which is why Heart of Midlothian FC's nickname and this pavement mosaic share more than a coincidence of naming.","The mosaic marks the site of the Old Tolbooth, a prison and execution site that stood here for over 400 years until 1817 - spitting on the heart is a genuine local tradition, originally a gesture of contempt for the old prison rather than a wish for luck, and Heart of Midlothian Football Club takes its name from this site too, via Walter Scott's 1818 novel of the same name.","","","https://en.wikipedia.org/wiki/Heart_of_Midlothian_(Royal_Mile)","","55.9495792","-3.1916068","","7-8.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Brodie's Close","history","Brodie's Cl, Edinburgh","","","","This narrow close is where Edinburgh's most notorious double life began. William Brodie - respected cabinet-maker, city councillor, and Deacon of the Wrights and Masons - was born here on the Lawnmarket in 1741, the son of a well-off tradesman. By day he was pious and prosperous; by night, using his professional access to wealthy clients' locks, he pressed their keys into putty, cast duplicates, and burgled their homes with a gang of thieves. The story outlived him by a century: Robert Louis Stevenson, whose own childhood bedroom held furniture Brodie had built, grew up on tales of the deacon's secret life, and many believe Brodie's double existence directly shaped 'The Strange Case of Dr Jekyll and Mr Hyde'. Brodie himself never saw the book - he was hanged in 1788, on gallows some accounts say he had personally helped redesign.","William Brodie, respected councillor by day and burglar by night, was born in this close in 1741 - Robert Louis Stevenson's family owned furniture made by Brodie, and Brodie's double life is widely credited as an inspiration for 'The Strange Case of Dr Jekyll and Mr Hyde'; Brodie himself was hanged in 1788, reportedly on a gallows design he had helped improve.","","","https://en.wikipedia.org/wiki/William_Brodie","","55.94929184636163","-3.193207032850698","","7-9.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Deacon Brodies Tavern","history","435 Lawnmarket, Edinburgh EH1 2NT","","","","The pub sign above you shows half respectable gentleman, half shadow - Deacon Brodie's split personality rendered in paint. The real William Brodie was a wealthy 18th-century cabinet-maker and city councillor who spent his nights leading a gang of burglars through Old Town closes, using keys copied from his legitimate locksmith work. The scandal broke in 1788: Brodie fled to Amsterdam, was arrested trying to board a ship for America, brought back to Edinburgh in chains, and hanged before a crowd of around 40,000 - reportedly the largest Edinburgh had seen in living memory. His story became literary gold: Robert Louis Stevenson, who grew up nearby with furniture Brodie had built, is widely thought to have drawn on Brodie's double life when writing 'Dr Jekyll and Mr Hyde' a century later. The tavern has traded on his name - and his ghost - ever since.","Brodie fled to Amsterdam after his burglary gang was exposed and was caught trying to board a ship bound for America; brought back to Edinburgh, he was hanged in 1788 before a crowd estimated at 40,000, said to be the largest public gathering the city had seen.","","","https://en.wikipedia.org/wiki/William_Brodie","","55.9495353","-3.1929167","","7-10.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Statue of Walter Francis Montagu Douglas Scott","statue","West Parliament Square, Edinburgh EH1 1RN","","","","This bronze figure in ceremonial Garter robes is Walter Francis Montagu Douglas Scott, 5th Duke of Buccleuch and 7th Duke of Queensberry - once one of the largest private landowners in Britain, with estates stretching across the Scottish Borders. Unveiled in 1888 and sculpted by Sir Joseph Edgar Boehm, the statue's plinth carries detailed panels of battle scenes and episodes from his family's history, a reminder that the Buccleuch dukes saw themselves as central figures in Scotland's story, not just its landscape. He served more than thirty years in public office, including as Lord Privy Seal, and helped fund infrastructure across Victorian Scotland. Look closely at the pose: cloak gathered in one hand, gloves in the other, weight on his forward leg - a sculptor's formula for projecting quiet, hereditary authority in bronze.","The Buccleuch dukes were among the largest private landowners in Britain, with estates across the Scottish Borders.","","","https://parliamentsquareedinburgh.net/statues-in-and-around-the-square/","","55.9495103","-3.1917231","","7-11.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Robert Burns House Plaque","history","Lady Stair's Close & Lawnmarket, Edinburgh EH1 2NT","","","","The plaque above this close marks a small, specific moment: the first time Robert Burns properly arrived in Edinburgh. In 1786, the 27-year-old poet came to the city to arrange the second printing of his poems, having already caused a sensation with his first, self-funded 'Kilmarnock Edition'. He lodged in Baxter's Close, a lane just east of here that was later demolished to build George IV Bridge - so this plaque, on the close beside it, is the nearest fixed point left to where the ploughman-poet first lived among Edinburgh's literary and legal elite, who were soon fawning over him. Within months he had gone from tenant farmer to the toast of the city's drawing rooms, an ascent almost as sudden and dramatic as anything in his poetry.","The plaque commemorates Burns's first visit to Edinburgh in 1786, when he came to arrange a new edition of his poems - his actual lodgings, in the now-demolished Baxter's Close nearby, were cleared to build George IV Bridge.","","","https://en.wikipedia.org/wiki/Lady_Stair%27s_Close","","55.9493276","-3.1934519","","7-12.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Makars' Court","history","Makars' Court, Lady Stair's Close, Edinburgh EH1 2PA","","","","As you cross this courtyard, the paving slabs beneath your feet are inscribed with lines from Scottish writers spanning seven centuries. Makars' Court - 'makar' being the old Scots word for a poet or maker - was conceived as a living literary monument, its earliest quotation from 14th-century poet John Barbour and its more recent additions from writers who died within living memory, such as Muriel Spark. The quotations run across Gaelic, Scots, English and Latin, reflecting the different languages Scotland has written in over the centuries. New flagstones are still added periodically, meaning the pavement itself keeps growing - a monument that, unusually, is never quite finished.","'Makar' is the old Scots word for a poet or literary craftsperson, the origin of the court's name - its inscribed quotations span from 14th-century poet John Barbour to 20th and 21st-century writers like Muriel Spark, in Gaelic, Scots, English and Latin.","","","https://en.wikipedia.org/wiki/Makars%27_Court","","55.9496969","-3.19348","","7-13.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","The Writers' Museum","museum","Lawnmarket, Lady Stair's Close, Edinburgh EH1 2PA","","","","Duck through the door and you're inside a house built in 1622, its stair narrow enough to remind you how small people, and their possessions, once were. Lady Stair's House takes its name from Elizabeth Dundas, Dowager Countess of Stair, who bought the property in 1719; by the 1890s it had fallen into disrepair until the town planner Patrick Geddes persuaded Lord Rosebery to fund its restoration. The house was gifted to the city in 1907 and opened as a museum in 1913, and today it holds relics of Scotland's three literary giants - Robert Burns, Walter Scott and Robert Louis Stevenson - including Burns's own writing desk and the printing press on which Scott's Waverley novels first rolled off.","The house dates from 1622 and was restored in the 1890s after town planner Patrick Geddes intervened to save it from dereliction - its exhibits today include Robert Burns's writing desk and the printing press used for Walter Scott's Waverley novels.","","","https://en.wikipedia.org/wiki/Writers%27_Museum","","55.9497080","-3.1937388","","7-14.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Alexander and Bucephalus Statue","statue","City Chambers Courtyard, High Street, Edinburgh EH1 1DF","","","","The horse's ears are worth a closer look before you take in the drama of the scene. This bronze - Alexander the Great taming his wild stallion Bucephalus - was sculpted by John Steell, modelled in 1832 but not cast until 1883, more than fifty years later. It originally stood in St Andrew Square before being moved here in 1916 to make room for the Gladstone Memorial. The oddity is in the details: it's rumoured that when a pay dispute broke out between Steell and the committee funding the piece, the sculptor got his revenge by giving the horse the ears of a pig rather than a stallion - a small, permanent insult cast in bronze and now standing outside the seat of Edinburgh's civic government.","Sculpted by John Steell, modelled in 1832 but not cast in bronze until 1883, a fifty-year gap - it originally stood in St Andrew Square and was relocated here in 1916, and according to local legend, Steell gave the horse pig's ears in retaliation for not being paid in full by the funding committee.","","","https://en.wikipedia.org/wiki/John_Steell","","55.95005759898015","-3.1902560524679435","","7-15.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Hugh Miller Plaque","plaque","297 High Street, Edinburgh EH1 1YJ","","","","This plaque marks the offices of a newspaper edited by one of Victorian Edinburgh's more unlikely career changes. Hugh Miller began as a stonemason in Cromarty, self-taught and largely self-made, before becoming a serious geologist and writer. From these offices at 297 High Street, between 1840 and 1856, he edited 'The Witness', the newspaper of the Free Church of Scotland, and used its pages to serialise his own geological writing, including 'The Old Red Sandstone' - work now recognised as pioneering in the young science of paleoecology. His life had a dark final chapter: a devout opponent of evolutionary theory on religious grounds, and increasingly troubled by mental illness, Miller took his own life in 1856, just a few years before Darwin's ideas would upend the fossil record he had spent his career studying.","Miller trained as a stonemason before becoming a self-taught geologist and writer, editing 'The Witness' newspaper from these offices between 1840 and 1856 - he serialised his own geological studies, including 'The Old Red Sandstone', in the paper's pages.","","","https://en.wikipedia.org/wiki/Hugh_Miller","","55.949818769406996","-3.190325775420934","","7-16.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","General Stanislaw Maczek Statue","statue","City Chambers Courtyard, High Street, Edinburgh EH1 1YJ","","","","Sit near this bronze figure for a moment and you're keeping company with a man Poland tried to erase. General Stanislaw Maczek commanded the 1st Polish Armoured Division, which Winston Churchill entrusted with defending Scotland's east coast against invasion during the Second World War. Maczek went on to play a decisive role in the Battle of Normandy, helping close the Falaise Pocket and trap thousands of retreating German troops, then liberated towns across France, Belgium and the Netherlands. But when Poland fell under Communist rule after the war, the regime stripped him of his citizenship as punishment for having served the West. Unable to return home, Maczek settled quietly in Edinburgh and lived here until his death in 1994 at the age of 102.","Maczek commanded the 1st Polish Armoured Division, which helped trap German forces at the Falaise Pocket during the Battle of Normandy - Poland's post-war Communist government later stripped him of his citizenship, and he remained in Edinburgh for the rest of his life, dying here in 1994 aged 102.","","","https://en.wikipedia.org/wiki/Stanis%C5%82aw_Maczek","","55.950128376580736","-3.1902276929148177","","7-17.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","The News Steps","architectural_point","St Giles Street, Edinburgh EH1 1QS","","","","124 steps drop from here to Market Street below, cutting a shortcut between the Old Town and the New that saves you the long way round by North Bridge. The name comes from the newspaper trade: from the 1870s, St Giles Street above you filled with newspaper offices designed by David Bryce, earning it the nickname 'the Fleet Street of Scotland'. Journalists and printers would have hammered up and down these same steps on deadline, moving between the presses and the rest of the city. From partway down you get one of the better under-the-radar views in Edinburgh - North Bridge, Calton Hill, and the gardens of the Bank of Scotland spilling down to your left.","The name comes from the cluster of newspaper offices, designed by architect David Bryce, that stood on St Giles Street from the 1870s - earning the steps the nickname 'the Fleet Street of Scotland' for their newspaper-trade associations.","","","","","55.95023627571004","-3.192166604690332","","7-18.jpg","","","","","","","","",""
"Tron Kirk Market -> Deacon Brodies Tavern","7","Advocate's Close","history","Advocate's Cl, Edinburgh","","","","Walk to the mouth of this close and look through the arch - if you time it right, the gap perfectly frames the Scott Monument on Princes Street far below. Advocate's Close drops steeply from the Royal Mile down toward Cockburn Street, its name borrowed from Sir James Stewart, Lord Advocate of Scotland, who lived here from 1635 to 1713. Before that it went by several other names, taken from whichever prominent resident happened to own the property at the time - a common habit in the Old Town, where closes were rebranded generation after generation. Once a fashionable address for gentry and professionals, it lost its top floors in the slum clearances of the 1920s, and today hides a Victorian pump house turned bar behind its stone walls.","Named after Sir James Stewart, Lord Advocate of Scotland, who lived here from 1635 to 1713 - before that it went by several other names, including Cant's Close and Home's Close, after earlier residents, a common pattern for Old Town closes.","","","https://en.wikipedia.org/wiki/Advocates_Close","","55.9502001","-3.1914767","","6-8.jpg","","","","","","","","",""
